id,ra,dec,ra_mag,dec_mag
3120178,33.860924,82.539078,33.991352,82.521996
3120179,33.858875,82.539742,33.98896,82.52272
3120180,33.922333,82.547241,34.050705,82.529907
3120181,34.864365,82.605415,34.978962,82.587456
3120182,34.853901,82.606537,34.96933,82.588585
3120183,34.130424,82.53093,34.255844,82.513504
3120184,33.580452,82.574646,33.708611,82.558289
3120185,33.583549,82.575348,33.711861,82.558884
3120186,33.848198,82.56723,33.975845,82.549904
3120187,34.305519,82.558662,34.424282,82.540855
20828677,10.678324,79.870064,10.767632,79.860245
20828678,11.158471,79.793961,11.247625,79.781593
20828679,10.845143,79.787071,10.931436,79.773346
20828680,10.899484,79.774925,10.987283,79.761086
20828681,11.15862,79.786575,11.24677,79.773872
20828682,11.191174,79.77739,11.276711,79.764725
20828683,11.362433,79.920494,11.443205,79.909943
20828684,11.403964,79.91333,11.484679,79.902794
20828685,11.4192,79.9076,11.499871,79.897057
20828686,11.416532,79.908646,11.496833,79.898071
20828687,11.432355,79.73011,11.512935,79.717773
20828688,11.431478,79.729614,11.511642,79.717384
20828689,11.766956,79.662773,11.845646,79.64975
20828690,11.819755,79.651711,11.898362,79.63868
20828691,11.981955,79.690208,12.053571,79.677368
20828692,11.993293,79.704147,12.066957,79.691811
20828693,11.84002,79.631325,11.91646,79.617607
20828694,11.798321,79.605385,11.873841,79.591583
20828695,11.793837,79.605988,11.86899,79.592171
20828696,11.916609,79.629028,11.990801,79.615395
20828697,12.037905,79.628395,12.109202,79.614777
28987,10.132441,81.193214,10.250689,81.183212
28988,10.238996,81.185547,10.357895,81.175453
28989,10.187291,81.206589,10.306489,81.196472
28990,10.28948,81.196991,10.408007,81.186905
28991,10.357622,81.214676,10.476386,81.20459
28992,10.396739,81.215843,10.514729,81.205727
28993,10.749583,81.263298,10.85743,81.251785
28994,10.730825,81.269112,10.838661,81.257629
28995,11.038299,81.188705,11.140422,81.178162
28996,10.209747,81.148453,10.327125,81.138832
28997,10.204114,81.148109,10.321658,81.138435
28998,10.658654,81.131248,10.769224,81.121384
28999,10.615894,81.159676,10.727022,81.14978
29000,10.867087,81.127258,10.971853,81.117836
29001,10.788293,81.123299,10.892653,81.113739
29002,10.756888,81.12944,10.863412,81.119812
29003,9.989544,81.168892,10.107699,81.159042
29004,10.049806,81.170448,10.167809,81.160599
29005,10.08033,81.176727,10.198878,81.16684
29006,10.148707,81.150948,10.266116,81.141312
29007,10.158439,81.150391,10.276062,81.140694
12128284,29.48546,81.118477,29.598568,81.109169
12128285,29.66316,81.095078,29.772562,81.086418
12128286,29.666006,81.093948,29.774872,81.085243
12128287,29.675554,81.088142,29.78458,81.079445
12128288,29.709476,81.101051,29.818954,81.092232
12128289,29.372677,81.110771,29.484346,81.101234
12128290,29.230124,81.119514,29.339933,81.109871
12128291,30.193201,81.163292,30.293362,81.153587
12128292,30.070297,81.166794,30.174623,81.156876
12128293,30.18335,81.154335,30.283583,81.144501
12128294,30.21228,81.145927,30.312422,81.136108
12128295,30.204027,81.145561,30.304487,81.13575
12128296,30.251909,81.191811,30.357155,81.181229
12128297,30.226492,81.218147,30.334579,81.207054
12128298,30.26454,81.140144,30.364647,81.129959
12128299,30.378754,81.13752,30.483908,81.127174
12128300,30.306511,81.250153,30.419172,81.238953
12128301,30.405403,81.232178,30.515936,81.221527
12128302,30.358114,81.226372,30.467602,81.215523
12128303,30.218351,81.215195,30.326403,81.204124
12128304,30.424751,81.198135,30.532581,81.187805
15058057,3.751353,80.316666,3.828201,80.308167
15058058,3.750094,80.31646,3.826826,80.307884
15058059,3.814841,80.331581,3.895105,80.323662
15058060,3.719166,80.324371,3.799384,80.315765
15058061,3.723975,80.321976,3.800975,80.313507
15058062,3.682501,80.317085,3.76162,80.308464
15058063,3.690277,80.306793,3.769312,80.29818
15058064,4.383004,80.180733,4.464523,80.172249
15058065,4.376926,80.181465,4.457985,80.172966
15058066,4.409181,80.190704,4.491676,80.182419
15058067,4.439913,80.234451,4.522092,80.226631
15058068,4.444462,80.281334,4.525755,80.273285
15058069,4.466093,80.22213,4.548406,80.214111
15058070,4.45811,80.201363,4.541039,80.19313
15058071,3.872193,80.173088,3.943158,80.164314
15058072,3.864974,80.172508,3.936209,80.163803
15058073,4.495884,80.135406,4.578904,80.125374
15058074,3.881444,80.323158,3.963504,80.315331
15058075,3.882795,80.297974,3.961309,80.289612
15058076,4.691329,80.270111,4.77906,80.262215
15058077,3.839902,80.244507,3.913821,80.236633
20828698,12.04549,79.627975,12.116856,79.61438
20828699,11.690461,79.564201,11.761499,79.549957
20828700,11.628673,79.551666,11.696173,79.53717
20828701,8.064405,79.553253,8.127927,79.53566
20828702,8.30404,79.540382,8.369115,79.522011
20828703,8.257703,79.524529,8.322183,79.506218
20828704,8.306929,79.530312,8.372091,79.511848
20828705,8.427951,79.532089,8.489548,79.513885
20828706,8.398165,79.511292,8.458314,79.49337
20828707,8.360548,79.535332,8.425592,79.517097
20828708,8.381565,79.520782,8.442533,79.502731
20828709,8.33992,79.492622,8.398365,79.475105
20828710,8.391531,79.490746,8.449965,79.473244
20828711,8.376049,79.499939,8.43511,79.482231
20828712,8.319146,79.533981,8.384182,79.515602
20828713,8.447209,79.591675,8.507224,79.574028
20828714,8.388395,79.503716,8.447782,79.485977
20828715,8.42933,79.505318,8.489445,79.487396
20828716,8.430125,79.535011,8.491933,79.516884
20828717,8.675527,79.556702,8.734536,79.538651
20828718,8.484969,79.530525,8.545221,79.512665
29008,10.167515,81.135353,10.283333,81.125679
29009,10.172604,81.13549,10.288346,81.125732
29010,10.212355,81.120354,10.329579,81.110497
29011,10.275498,81.111938,10.392612,81.102074
29012,10.401382,81.092766,10.514599,81.083046
29013,10.406738,81.08812,10.519896,81.078392
29014,10.559188,81.102516,10.670895,81.093025
29015,10.436849,81.073349,10.549255,81.06356
29016,11.473538,81.172501,11.573588,81.162842
29017,11.470239,81.172775,11.57023,81.163185
29018,11.475705,81.172958,11.575285,81.163315
29019,11.474967,81.172028,11.575255,81.162437
29020,11.509384,81.165367,11.609355,81.155739
29021,11.511636,81.164932,11.611017,81.155251
29022,11.386595,81.135025,11.480678,81.12561
29023,12.019389,81.175224,12.114628,81.165619
29024,12.040817,81.1735,12.136037,81.163895
29025,11.664226,81.134682,11.761812,81.125443
29026,11.945327,81.14679,12.041632,81.137581
29027,11.130172,81.147408,11.233612,81.137817
29028,11.257134,81.171158,11.358431,81.160805
17973881,0.363689,77.982307,0.433266,77.972984
17973882,1.891583,77.676025,1.94988,77.6689
17973883,1.697959,77.593025,1.759113,77.585648
17973885,2.794697,77.687889,2.845871,77.679016
17973886,2.792038,77.674042,2.843622,77.665359
17973889,4.17752,77.840683,4.22788,77.829796
12128305,30.124987,81.144165,30.227158,81.1343
12128306,30.074781,81.032471,30.183033,81.022728
12128307,30.147934,81.026047,30.255219,81.01622
12128308,29.828938,80.996269,29.934507,80.985237
12128309,29.692705,81.054016,29.799368,81.044777
12128310,29.825945,81.023277,29.933764,81.013695
12128311,29.847157,81.005165,29.952829,80.994873
12128312,29.879183,81.009216,29.985403,80.998543
12128313,29.879169,81.001724,29.985813,80.991058
12128314,29.873003,81.001892,29.98032,80.991226
12128315,29.98328,81.017708,30.092422,81.008087
12128316,30.021448,81.016502,30.129805,81.006584
12128317,28.925257,81.28186,29.046797,81.269554
12128318,28.839119,81.279007,28.958755,81.266891
12128319,28.921759,81.274376,29.043196,81.26207
12128320,29.146795,81.268669,29.267069,81.255646
12128321,28.708059,81.233063,28.826105,81.22097
12128322,28.711082,81.228165,28.829012,81.216064
12128323,28.763317,81.227325,28.882656,81.21492
12128324,29.283068,81.205002,29.399599,81.193672
12128325,29.281725,81.20311,29.397837,81.192062
15058078,3.847565,80.265175,3.922323,80.257599
15058079,3.84373,80.255005,3.91782,80.247375
15058080,3.88141,80.199234,3.953546,80.190544
15058081,3.46347,80.072685,3.522005,80.060997
15058082,3.410053,80.083214,3.469403,80.071526
15058083,3.297991,80.055847,3.355867,80.043808
15058084,2.354993,80.11026,2.41094,80.096611
15058085,2.27486,80.117035,2.331454,80.103043
15058086,2.260356,80.003319,2.311217,79.991386
15058087,2.247954,80.013268,2.299092,80.001251
15058088,3.844711,80.062531,3.910474,80.050812
15058089,3.634554,80.077194,3.691823,80.065582
15058090,3.586848,80.069054,3.643947,80.057442
15058091,4.021464,80.08519,4.097043,80.075089
15058092,4.171018,80.033989,4.246922,80.022362
15058093,3.612932,80.112602,3.676308,80.102989
15058094,4.072907,79.985321,4.1394,79.971283
15058095,4.579691,79.973228,4.658697,79.959213
15058096,4.187064,79.904991,4.257627,79.889069
15058097,0.86709,79.427429,0.930604,79.409035
15058098,0.698307,79.440681,0.763655,79.422173
20828719,8.495136,79.520554,8.55533,79.502701
20828720,8.869018,79.542915,8.928628,79.525719
20828721,8.379002,79.475494,8.436109,79.45816
20828722,8.369932,79.478004,8.42663,79.460594
20828723,8.404214,79.453758,8.458426,79.437103
20828724,8.268796,79.403824,8.318897,79.387108
20828725,8.440637,79.409645,8.490681,79.39299
20828727,8.454742,79.423912,8.506654,79.407288
20828728,8.496498,79.409874,8.546999,79.39357
20828736,8.344738,79.454712,8.398705,79.437653
20828737,8.06219,79.441956,8.12129,79.424271
20828738,8.315857,79.446831,8.368615,79.429939
20828739,8.214299,79.403801,8.266757,79.386772
12128326,29.201014,81.201736,29.319324,81.190285
12128327,29.254972,81.20697,29.371557,81.195915
12128328,28.912479,81.236046,29.036945,81.223732
12128329,29.014172,81.234795,29.137449,81.222496
12128330,28.822371,81.214455,28.943859,81.201996
12128331,29.207249,81.28392,29.325274,81.270882
12128332,29.213919,81.291901,29.331938,81.278999
12128333,28.830765,81.273811,28.950331,81.261711
12128334,28.709894,81.214813,28.829273,81.202492
12128335,28.602448,81.183167,28.720997,81.171494
12128336,28.718519,81.176308,28.838486,81.164742
12128337,28.712776,81.204338,28.832016,81.191986
12128338,28.720629,81.190697,28.840481,81.178604
12128339,28.871395,81.205864,28.992765,81.193375
12128340,28.8752,81.197563,28.995323,81.185539
12128341,28.692362,81.166168,28.811384,81.154877
12128342,28.691692,81.166328,28.81089,81.155144
12128343,28.571568,81.153862,28.688904,81.143013
12128344,28.577497,81.154205,28.694992,81.143311
12128345,28.869135,81.203842,28.990477,81.191383
12128346,28.930185,81.2015,29.050362,81.189491
15058099,0.613218,79.43998,0.680035,79.42144
15058100,0.599493,79.436867,0.666107,79.418449
15058101,0.793666,79.439163,0.857249,79.420753
15058102,0.782652,79.433472,0.846201,79.415039
15058103,0.814377,79.43837,0.877955,79.419937
15058104,1.462283,79.455956,1.515253,79.437355
15058105,1.588788,79.455437,1.641209,79.43647
15058106,1.545298,79.450508,1.597324,79.431671
15058107,0.357214,79.7024,0.423799,79.684387
15058108,0.357214,79.699982,0.422732,79.681862
15058109,0.270465,79.704033,0.340008,79.685783
15058110,0.439967,79.888138,0.507429,79.874657
15058111,0.443541,79.888733,0.510749,79.875175
15058112,0.647817,79.862869,0.713821,79.849319
15058113,0.660912,79.859566,0.726721,79.845955
15058114,0.054042,79.69809,0.126367,79.680229
15058115,0.03967,79.698662,0.112323,79.680901
15058116,0.067329,79.695465,0.139302,79.677567
15058117,0.173066,79.70462,0.242995,79.686378
15058118,0.09713,79.683212,0.170598,79.665367
15058119,0.097101,79.683228,0.170605,79.665329
9160894,42.010754,81.641228,42.060959,81.62542
9160895,42.16864,81.625999,42.219917,81.610214
9160901,42.373184,81.611557,42.423706,81.596428
20828740,8.516974,79.49575,8.57559,79.47821
20828741,8.552925,79.494423,8.610242,79.477402
20828742,8.618217,79.494316,8.676097,79.477074
20828743,8.634312,79.48954,8.689647,79.472832
20828744,8.593347,79.491997,8.650321,79.474998
20828745,8.534991,79.457146,8.589604,79.440758
20828748,8.468681,79.416908,8.519216,79.400627
29029,11.47265,81.139282,11.56679,81.130066
29030,11.523649,81.118385,11.62006,81.10865
29031,11.464219,81.134972,11.558774,81.125679
29032,11.512183,81.144386,11.607112,81.135132
29033,11.518087,81.150581,11.613989,81.141685
29034,11.392225,81.13694,11.486328,81.127541
29035,12.190744,81.191147,12.285708,81.181282
29036,12.215755,81.191574,12.311388,81.181526
29037,12.082158,81.174316,12.177666,81.164574
29038,12.194568,81.191917,12.289411,81.181999
29039,12.082791,81.159988,12.178006,81.15062
29040,12.009947,81.193275,12.10513,81.183052
29041,12.029763,81.191986,12.124565,81.181747
29042,12.027262,81.163315,12.122513,81.153954
29043,12.10842,81.157913,12.202871,81.148666
29044,11.969629,81.134773,12.063955,81.12542
29045,12.037641,81.149193,12.132926,81.139938
29046,11.274115,81.107086,11.371588,81.097794
29047,11.286448,81.108749,11.384018,81.099426
29048,11.312313,81.080833,11.411842,81.071594
29049,11.087625,81.121155,11.19163,81.111549
12128347,28.397177,81.153534,28.51539,81.142647
12128348,28.224043,81.126106,28.340315,81.115524
12128349,28.786737,81.162537,28.904642,81.151443
12128350,30.450829,81.238426,30.56144,81.227791
12128351,30.421473,81.219292,30.530525,81.208679
12128352,30.428539,81.210144,30.537481,81.199532
12128353,30.584148,81.210403,30.692476,81.200172
12128354,30.359667,81.217415,30.46748,81.206841
12128355,30.621035,81.206375,30.729313,81.196121
12128356,30.56053,81.209274,30.668844,81.199005
12128357,30.636675,81.191437,30.743256,81.18129
12128358,30.697025,81.189117,30.803637,81.178947
12128359,30.697535,81.189301,30.804277,81.1791
12128360,29.785603,81.2435,29.898449,81.23143
12128361,29.459215,81.21582,29.574594,81.204048
12128362,30.562073,81.168098,30.670586,81.158417
12128363,30.556225,81.158043,30.664612,81.148346
12128364,30.288055,81.7164,30.411285,81.702759
12128365,30.77198,81.717293,30.904209,81.702911
12128366,22.112455,81.481201,22.280952,81.471298
12128367,21.98123,81.429878,22.152908,81.420631
15058120,0.152093,79.753197,0.222853,79.736862
15058121,0.357012,79.723267,0.424208,79.705345
15058122,0.356608,79.709808,0.42324,79.691788
15058123,1.704923,79.789314,1.755173,79.771774
15058124,1.713885,79.780571,1.765511,79.762764
15058125,1.691016,79.666908,1.745376,79.646683
15058126,1.677856,79.669777,1.731901,79.649582
15058127,0.557293,79.605782,0.621697,79.585747
15058128,0.435257,79.499489,0.506199,79.480194
15058129,0.432941,79.502686,0.504233,79.483299
15058130,0.468058,79.527054,0.540343,79.507607
15058131,0.428292,79.605537,0.494886,79.585808
15058132,0.374477,79.599052,0.442862,79.579529
15058133,0.366006,79.595619,0.434393,79.576157
15058134,0.47156,79.614983,0.537479,79.595276
15058135,0.533564,79.568733,0.602185,79.548912
15058136,0.531192,79.568344,0.600029,79.54847
15058137,0.538831,79.569992,0.607589,79.550102
15058138,0.532086,79.569336,0.601141,79.549423
15058139,0.493455,79.625145,0.559012,79.605461
15058140,0.423778,79.510628,0.495407,79.491165
9160913,42.526089,81.805527,42.576492,81.790192
9160915,42.377525,81.684364,42.433533,81.669762
20828770,8.124099,79.387314,8.176886,79.370445
20828771,8.129163,79.38755,8.181988,79.370644
20828772,8.120936,79.378891,8.17355,79.362007
20828773,8.10989,79.389923,8.162187,79.372986
20828774,8.055604,79.364784,8.107193,79.348228
20828775,8.107332,79.388191,8.159778,79.371338
20828776,8.026564,79.387375,8.081579,79.370216
20828780,7.98236,79.332138,8.034839,79.315666
20828781,7.996588,79.334221,8.048857,79.317749
29050,11.345858,81.144646,11.443733,81.135101
29051,11.104948,81.096886,11.205524,81.087929
29052,11.245692,81.080391,11.345211,81.071373
29053,11.718141,81.112534,11.814851,81.102661
29054,11.866785,81.083557,11.961033,81.074043
29055,11.431803,81.131622,11.525849,81.122231
29056,11.838626,81.102951,11.932913,81.093178
29057,11.897402,81.09304,11.991603,81.083382
29058,11.898238,81.093071,11.992789,81.083351
29059,9.773796,81.023819,9.88063,81.01313
29060,9.740771,80.98584,9.84303,80.975166
29061,10.460454,80.971886,10.563991,80.962669
29062,10.467133,80.928986,10.565248,80.918648
29063,10.475417,80.911957,10.573491,80.901711
29064,10.437475,80.950287,10.539056,80.940247
29065,10.465338,80.956223,10.566985,80.946205
29066,9.513756,81.022949,9.620038,81.011635
29067,9.673759,81.013428,9.779992,81.002304
29068,9.754645,81.009117,9.859295,80.998177
29069,9.825674,81.007225,9.93138,80.996323
29070,9.920331,81.005562,10.025356,80.994888
20828792,8.194599,79.375839,8.245062,79.359428
20828793,8.220143,79.375229,8.270602,79.358833
20828794,8.484795,79.597366,8.545357,79.580139
20828795,8.532899,79.574554,8.593911,79.556206
20828796,8.518466,79.572708,8.57902,79.554382
20828797,9.056959,79.595123,9.129351,79.57991
20828798,8.839221,79.516907,8.895967,79.500076
20828799,8.93468,79.51992,8.99254,79.502876
20828800,9.010572,79.521492,9.068944,79.50486
20828801,9.008589,79.521446,9.066824,79.504745
20828802,8.858785,79.515121,8.91552,79.498291
6153775,13.606103,83.244576,13.794252,83.237595
6153776,13.622732,83.231735,13.810075,83.224747
6153777,11.985665,82.88662,12.132848,82.878235
6153778,11.916246,82.879829,12.06348,82.871628
6153779,12.003828,82.889709,12.151076,82.881317
6153780,12.359628,82.877876,12.506647,82.869614
6153781,12.824641,82.897957,12.986745,82.890839
6153782,14.800808,83.09465,14.956935,83.088112
6153783,14.834579,83.090919,14.990622,83.084381
6153784,14.821704,83.091843,14.977682,83.085197
6153785,14.690315,83.089287,14.848083,83.082802
6153786,14.782547,83.093285,14.940639,83.086426
6153787,14.837828,83.091675,14.993793,83.08522
6153788,14.934476,83.093719,15.09776,83.086166
6153789,14.65416,83.087296,14.811706,83.080917
6153790,14.729103,83.067238,14.892355,83.0606
6153791,14.697571,83.111267,14.852146,83.105408
6153792,14.76142,83.122978,14.917077,83.11734
